1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target,n
62,87,5,28,93,11,47,94,36,61,39,76,16,1,92,18,52,24,4,34,33.68428696,20
87,5,38,51,33,79,68,61,91,18,41,70,16,86,2,58,95,37,80,14,29.70720053,20
94,24,89,13,37,15,85,51,27,5,37,95,88,51,95,45,9,38,42,76,32.30504286,20
97,43,69,4,32,73,48,77,12,17,4,7,26,42,83,81,84,32,24,27,27.48005873,20
21,53,30,82,57,43,73,15,97,75,11,53,64,41,13,64,38,19,39,14,29.07685456,20
60,32,20,65,37,25,39,98,31,45,42,10,10,87,32,22,46,23,86,1,26.68097533,20
59,14,72,48,25,65,87,37,52,47,88,90,9,23,29,16,20,3,56,34,30.08441225,20
86,63,62,99,36,46,75,83,90,21,39,34,83,1,21,44,10,2,90,10,34.57385867,20
23,84,42,93,5,85,62,69,12,71,21,66,97,31,70,79,46,46,4,12,31.2546416,20
52,5,25,11,84,58,97,12,22,61,4,86,90,20,38,15,100,4,93,9,27.97586091,20
7,44,24,56,22,62,12,56,98,26,13,26,11,49,7,90,89,58,33,34,26.75382185,20
67,5,52,69,69,25,98,66,29,41,25,23,80,69,10,64,31,80,47,93,30.30070136,20
63,85,48,20,12,78,31,29,98,34,68,88,95,57,78,47,53,86,55,88,29.99534697,20
84,68,25,42,17,58,26,99,28,84,82,63,55,84,88,60,84,100,22,15,27.59453281,20
92,85,18,93,27,76,93,50,49,96,89,81,68,81,81,37,58,97,83,20,36.34293779,20
39,34,95,59,35,9,85,83,99,45,58,17,69,72,66,40,100,33,51,88,26.71359235,20
69,67,39,86,36,86,16,1,15,81,73,45,85,67,95,47,28,9,39,81,33.99642902,20
23,21,89,81,46,38,30,18,42,57,20,46,95,47,96,51,18,24,49,57,35.93495675,20
53,39,31,51,17,25,45,9,68,85,76,13,60,97,3,75,34,99,6,47,31.58932712,20
16,9,97,92,36,2,86,28,26,62,97,98,48,31,56,55,85,68,69,10,37.17825632,20
31,35,61,8,93,67,50,41,18,66,17,5,27,89,48,77,38,44,17,91,27.23861605,20
89,93,80,67,87,50,44,2,64,41,58,39,97,99,91,91,29,14,100,45,26.6884556,20
13,82,80,48,57,90,35,54,3,7,48,31,11,11,38,2,30,30,66,97,27.97530352,20
2,37,55,37,56,76,25,21,9,49,42,64,8,13,7,75,62,90,55,82,29.68507771,20
17,17,84,76,25,16,13,56,35,83,52,54,86,33,33,61,94,39,19,79,30.34852263,20
55,61,71,22,95,44,1,23,61,19,47,48,73,32,2,70,91,14,67,30,28.78888581,20
25,52,27,17,64,57,12,97,69,45,27,19,78,54,68,24,36,3,19,23,34.98902226,20
64,43,41,1,34,86,1,69,32,47,22,63,13,71,22,83,62,88,7,98,25.39668972,20
58,77,28,54,98,74,41,88,69,93,67,4,33,100,28,66,2,81,97,84,34.41049969,20
83,58,99,17,12,44,68,17,100,60,73,3,39,84,32,6,3,77,12,83,21.64924599,20
94,47,55,96,84,80,12,27,45,16,17,54,6,41,98,73,15,49,95,92,34.71214104,20
78,76,4,19,68,3,33,48,43,27,16,37,33,47,91,36,67,55,8,98,26.43905686,20
61,60,29,16,62,24,81,79,52,6,38,95,29,26,92,81,54,18,98,74,28.38385434,20
29,29,78,55,56,25,42,42,56,21,49,59,56,15,27,75,64,99,92,57,28.55023238,20
59,96,99,33,54,28,71,90,79,5,18,65,37,74,28,48,44,86,48,72,29.63682495,20
29,75,57,3,79,47,20,99,20,9,17,24,72,92,52,78,50,89,55,7,28.03188676,20
99,70,56,15,74,96,44,38,57,51,91,69,73,37,28,94,87,82,20,56,29.28009773,20
29,29,59,96,18,49,13,67,88,76,3,64,45,33,95,43,77,48,78,25,26.03033449,20
67,28,55,3,32,55,20,25,4,72,83,99,20,31,54,79,93,45,6,64,32.05520925,20
22,4,74,15,97,39,71,52,22,47,65,18,31,93,66,35,51,96,54,100,24.00046802,20
36,100,90,50,5,68,75,25,41,55,6,60,70,18,16,44,2,84,88,61,29.17858301,20
97,88,73,28,74,94,42,68,83,87,81,86,68,81,23,60,7,15,25,83,29.62921455,20
73,85,8,84,50,23,74,19,67,63,57,76,26,74,18,27,56,5,38,43,36.17680877,20
28,86,37,8,12,29,96,4,98,95,1,20,67,83,43,32,50,29,16,47,28.79956718,20
79,44,74,16,25,3,38,15,70,68,52,9,48,44,96,71,7,25,85,56,26.06368781,20
80,24,98,65,42,82,65,28,73,78,2,73,32,100,17,7,3,23,69,68,26.95517295,20
52,87,76,31,68,37,59,49,97,42,86,21,48,56,32,22,78,11,66,5,32.76869097,20
38,93,56,68,16,7,89,84,46,87,19,52,24,61,25,45,79,69,84,36,31.14138675,20
33,34,86,1,68,86,27,35,67,20,78,15,40,49,18,40,9,97,15,58,23.39245794,20
10,23,35,98,74,21,18,50,68,36,8,36,69,86,79,60,33,12,59,85,25.02527415,20
17,34,46,21,31,19,27,22,18,84,67,14,83,38,12,65,67,78,59,53,29.53581197,20
66,80,37,96,18,6,19,58,44,64,52,4,8,53,82,30,33,83,37,45,29.01386938,20
89,79,29,29,16,66,90,89,87,21,12,7,15,67,26,47,18,57,72,88,25.16874804,20
3,84,94,100,7,98,91,19,11,97,58,14,86,40,41,26,99,83,32,51,28.98823405,20
53,58,79,80,42,81,59,69,48,49,35,50,45,65,63,49,49,66,68,13,35.14861387,20
56,68,15,65,28,98,92,44,2,73,83,25,86,74,40,46,6,45,56,30,32.7352336,20
18,38,2,21,9,1,22,37,14,76,67,66,46,80,9,49,8,49,19,95,27.49625942,20
73,66,65,16,93,52,15,13,80,11,20,21,90,94,64,49,12,68,76,79,34.23048558,20
87,57,61,31,1,27,9,29,64,30,3,10,76,38,40,6,32,13,33,95,23.88191176,20
31,9,31,99,65,35,48,46,10,27,65,35,47,5,58,11,43,58,13,60,19.05034808,20
17,32,60,42,16,24,96,42,9,46,54,5,42,90,3,94,73,29,10,21,30.45638221,20
29,90,76,81,55,37,96,29,83,34,6,70,10,67,15,86,18,77,28,4,24.36739519,20
98,52,67,41,78,87,7,27,74,58,59,5,36,2,70,11,7,83,43,92,29.00911589,20
60,8,53,34,30,98,55,44,15,20,25,21,24,57,86,19,22,34,35,32,25.84524205,20
49,46,70,17,81,62,42,26,75,19,98,34,2,20,20,61,65,69,31,12,34.89142555,20
88,12,90,57,2,49,12,26,95,12,53,74,14,82,1,14,81,87,34,2,23.45633962,20
99,62,13,8,43,60,66,45,36,98,96,66,10,44,3,71,4,92,75,97,28.98169094,20
93,65,60,78,34,52,87,28,87,56,85,75,29,5,9,60,66,44,18,74,32.80101095,20
90,88,89,41,76,79,93,41,56,32,91,7,80,12,30,100,24,38,22,61,30.58544074,20
43,30,24,55,23,57,27,26,21,93,92,5,20,59,87,96,19,99,90,98,24.28726008,20
58,58,33,76,83,47,63,3,57,96,70,1,56,1,5,22,69,61,36,22,37.12488641,20
60,71,5,99,75,63,80,43,7,43,60,70,83,27,19,69,69,83,2,12,25.74006244,20
70,32,13,65,6,89,13,42,70,90,89,7,27,43,44,89,99,67,65,3,20.26536045,20
81,87,88,40,39,89,93,3,87,85,13,56,80,25,66,64,40,5,50,23,29.88566762,20
58,52,67,38,29,47,8,38,12,86,73,56,88,35,29,77,76,35,39,58,29.96148821,20
12,69,65,37,53,32,58,68,70,54,89,73,23,37,89,3,73,38,95,7,25.04216145,20
56,28,78,54,2,67,19,40,30,92,64,13,79,51,88,81,21,97,89,39,31.05970457,20
96,47,98,39,16,42,17,50,16,23,38,50,47,34,52,86,13,93,31,6,25.69134811,20
46,29,90,37,76,33,33,21,31,74,80,13,1,24,25,19,69,77,52,54,33.89022463,20
59,72,86,45,4,78,64,62,80,86,45,47,26,33,35,48,76,79,24,60,36.19091745,20
45,33,52,43,55,93,74,20,53,96,60,14,62,98,87,26,44,75,22,69,32.42290978,20
32,51,65,70,61,70,63,9,27,52,74,19,98,88,67,66,70,49,86,34,26.30268545,20
59,46,32,68,86,84,24,84,70,89,81,70,97,38,40,99,95,13,91,65,27.82025737,20
100,8,9,13,97,55,79,37,65,39,72,53,24,5,2,77,1,59,43,93,27.75267623,20
44,56,27,63,34,45,24,78,54,19,40,47,6,87,49,59,91,87,46,28,26.54209066,20
16,58,54,29,81,87,80,92,81,38,43,18,31,98,73,63,38,21,80,52,30.18424802,20
24,15,94,60,36,43,85,49,3,53,55,34,24,78,35,55,30,20,87,54,29.22600561,20
85,32,28,78,11,96,91,79,8,47,52,70,96,23,55,59,86,53,31,74,30.43133516,20
67,20,62,61,13,51,18,98,84,91,8,98,36,66,10,64,32,45,74,60,32.68365495,20
60,99,11,97,2,37,21,100,65,95,8,50,95,100,86,75,94,71,55,5,31.28238643,20
63,96,34,65,78,78,55,98,4,15,15,49,27,48,28,39,82,99,98,66,21.10268297,20
84,38,70,71,27,62,2,51,78,51,12,67,64,18,6,59,11,72,32,30,29.52728666,20
2,5,13,7,40,39,54,97,70,93,20,20,83,49,42,79,60,62,47,88,26.54267478,20
15,25,98,18,45,46,92,22,52,11,3,24,55,5,53,16,37,18,69,64,27.58950208,20
33,26,16,78,38,7,63,95,55,56,98,7,47,74,66,70,70,84,1,62,26.97172087,20
62,2,100,69,56,18,39,70,95,36,37,10,63,96,1,3,49,40,48,93,29.97985178,20
76,92,56,12,34,51,17,92,3,45,12,7,79,4,57,86,21,71,46,97,34.28692167,20
95,28,71,63,91,43,49,16,64,39,40,1,96,31,58,1,3,37,83,55,27.63683898,20
26,65,43,69,58,5,26,92,62,46,16,60,34,28,15,47,28,56,98,6,28.53112595,20
84,6,48,56,77,99,7,100,51,51,64,39,36,71,20,28,45,45,93,51,27.25512269,20
86,91,67,93,36,66,28,42,45,64,58,14,28,9,71,9,55,62,48,35,33.39538671,20
57,8,72,8,88,86,95,16,38,14,79,12,67,79,86,46,23,47,7,72,25.63675224,20
28,20,14,62,27,99,68,3,9,57,36,80,77,15,54,2,94,35,5,82,29.87115173,20
79,76,61,82,68,2,80,35,82,94,93,81,42,93,62,98,61,89,36,33,35.66464623,20
14,79,67,5,52,43,86,100,75,29,3,45,28,13,86,12,36,26,51,12,30.52603422,20
53,72,31,82,24,35,70,71,17,42,1,4,48,27,61,80,46,41,34,97,28.10928116,20
90,98,52,36,3,80,65,86,35,42,6,62,15,87,5,44,68,96,53,8,29.21690006,20
46,12,81,60,71,59,51,6,36,86,80,45,8,20,81,57,45,3,55,12,34.44404711,20
97,51,50,3,43,48,5,29,87,77,1,38,47,97,45,28,75,31,37,49,29.46399501,20
85,89,32,12,64,88,33,99,62,17,64,23,56,6,56,62,37,6,2,54,27.29236773,20
69,22,60,99,32,55,25,79,32,69,62,96,47,65,21,69,74,30,56,6,29.07017246,20
45,22,64,69,49,83,60,91,81,46,5,27,8,18,51,90,2,54,6,81,33.35958693,20
17,26,6,11,93,4,64,50,55,58,9,100,5,30,31,58,60,41,21,48,27.40637586,20
28,42,85,15,93,54,21,1,5,52,7,52,54,58,80,69,48,66,50,47,38.79490405,20
9,25,10,78,69,96,74,18,24,11,85,18,34,3,14,46,96,23,16,23,31.48630784,20
68,46,50,31,15,96,28,10,61,22,5,82,65,74,63,1,90,30,1,1,28.92908115,20
86,71,27,81,46,82,27,32,88,9,37,32,71,24,93,38,82,99,90,31,21.39870428,20
46,34,62,22,39,1,57,25,36,38,33,43,1,31,63,5,18,3,51,48,32.5328966,20
59,33,55,22,95,56,77,92,91,29,71,16,67,29,37,90,8,17,61,70,23.97128028,20
67,36,18,93,54,57,2,58,5,94,29,28,74,25,57,86,3,4,7,76,36.74002529,20
20,97,46,50,83,27,80,81,7,27,45,61,8,74,52,11,89,42,63,67,32.38690257,20
41,31,96,26,13,42,35,62,84,99,23,39,47,69,87,50,45,97,77,7,23.95912993,20
22,2,62,87,52,70,84,19,37,72,17,68,32,92,42,11,29,56,38,15,30.2356757,20
42,14,64,90,73,58,21,97,67,68,35,19,71,74,25,94,67,89,92,99,31.75524111,20
73,15,76,5,56,96,61,33,7,63,27,37,79,67,58,97,59,22,65,48,30.72789106,20
29,34,100,56,31,28,90,18,67,9,75,72,30,46,87,5,9,16,22,83,25.22250533,20
72,73,2,18,99,50,17,2,14,78,45,39,11,22,19,25,28,76,23,10,30.7165204,20
3,99,96,76,11,81,31,92,99,92,2,93,84,35,48,55,45,76,49,43,27.60908782,20
87,7,91,70,94,30,47,27,36,96,54,79,87,42,64,96,77,3,50,91,25.57900263,20
94,74,62,52,58,7,10,68,64,11,32,42,19,54,43,69,83,67,96,52,37.26437398,20
11,37,48,19,24,22,55,74,93,2,89,53,24,100,51,81,56,19,66,80,28.28932944,20
28,3,49,20,90,21,33,4,82,14,73,82,54,88,81,30,26,38,44,70,29.58789974,20
36,41,95,98,30,13,55,65,26,19,98,81,23,21,58,77,63,22,94,58,28.98935359,20
5,42,87,89,44,31,90,73,2,33,77,52,4,70,44,7,86,8,18,7,25.35761951,20
16,72,48,75,94,43,91,22,58,43,78,10,52,1,35,15,53,20,46,71,27.14784912,20
55,56,35,46,23,35,71,4,94,69,22,74,82,42,3,13,3,79,28,54,31.40933638,20
48,24,48,25,76,61,13,98,56,58,66,40,75,41,96,90,83,3,55,80,32.43290612,20
93,95,19,77,63,27,62,75,89,10,35,65,29,59,31,31,40,31,47,92,25.16500151,20
69,87,63,51,27,12,35,87,99,94,92,70,43,14,94,15,22,18,37,95,27.43804879,20
30,79,44,82,67,21,14,16,53,55,82,35,39,49,97,45,12,66,66,84,28.52952874,20
38,33,66,38,74,34,84,42,72,6,31,54,95,67,17,85,49,75,36,94,27.46932136,20
41,75,89,16,45,11,61,66,44,69,43,65,58,52,67,74,46,62,57,92,30.51890486,20
73,34,51,100,98,71,77,6,61,24,68,77,19,99,84,18,72,94,43,48,33.17772784,20
63,43,74,88,79,91,40,97,17,66,17,82,1,38,79,52,51,40,89,76,27.39136401,20
92,81,7,69,82,34,7,89,36,27,25,78,9,54,67,95,53,15,48,99,30.75149169,20
10,73,2,95,75,93,70,30,17,53,7,42,27,94,13,50,51,22,56,75,39.51104765,20
83,80,86,30,44,1,100,96,90,24,26,45,62,43,40,34,90,25,37,66,37.25138133,20
22,10,68,91,56,46,78,24,51,69,38,15,10,9,74,22,39,1,12,18,33.91552507,20
26,7,37,72,5,78,17,33,5,65,97,76,52,37,61,93,83,53,38,11,28.6947988,20
4,63,55,86,25,24,71,99,99,94,38,78,86,48,42,35,10,35,21,20,27.40499822,20
81,66,81,36,88,66,31,60,84,19,2,10,31,83,60,43,63,29,18,55,25.72704742,20
61,64,5,50,26,95,27,13,69,28,30,69,1,48,21,46,13,3,79,73,32.00946066,20
60,96,64,21,70,1,36,2,49,50,52,8,15,97,82,60,13,66,71,47,28.54528433,20
50,21,27,30,22,55,22,5,63,30,22,86,51,12,65,43,24,9,41,10,25.95262325,20
30,58,9,16,36,18,92,3,68,45,45,45,67,5,82,37,8,34,30,81,26.29240949,20
63,47,30,22,88,32,75,65,75,36,14,8,6,15,77,4,83,62,35,10,24.94899327,20
42,96,12,31,14,40,66,77,51,14,47,88,25,35,79,81,48,58,70,31,26.32369405,20
59,64,96,74,14,79,97,51,35,24,34,91,82,35,15,11,52,10,77,62,25.23801827,20
100,22,53,34,95,13,97,9,87,90,2,75,33,15,25,89,54,84,61,41,26.47791947,20
47,52,38,6,39,23,44,25,12,62,54,40,58,45,59,34,26,12,54,56,28.44538332,20
25,56,15,66,19,11,56,100,26,20,31,53,81,20,74,6,12,52,57,71,31.37474209,20
11,53,58,29,100,42,40,45,97,69,59,54,39,12,9,30,67,7,92,12,28.13824914,20
64,7,1,45,60,40,63,25,36,97,27,84,20,92,26,90,74,30,79,44,27.14279666,20
23,7,78,13,91,8,86,54,14,85,96,13,59,27,84,34,20,86,83,15,26.40443799,20
67,76,1,85,11,76,63,8,95,23,41,62,24,54,89,88,56,49,55,72,37.01182866,20
17,37,24,55,77,44,68,37,10,67,67,38,21,91,89,56,91,83,27,89,25.49236967,20
12,26,52,83,36,37,96,15,91,88,17,83,63,81,10,88,78,18,72,13,25.66830572,20
49,4,57,55,41,93,52,39,5,78,9,21,99,32,6,13,21,11,53,20,29.59050525,20
25,15,53,86,100,92,18,37,92,36,26,57,12,76,1,72,18,23,1,85,30.65421619,20
39,24,20,55,2,77,29,48,71,38,56,70,89,18,20,93,26,36,3,67,27.74025155,20
76,12,82,51,28,58,80,16,10,85,50,75,72,71,64,11,48,14,41,47,30.68017056,20
33,92,71,81,95,42,39,7,8,16,38,92,50,34,43,50,51,30,68,91,31.25406025,20
25,64,26,10,32,37,100,70,50,58,11,43,45,39,92,21,90,99,24,15,25.83147594,20
40,33,91,48,58,24,100,51,100,12,82,8,63,20,73,33,51,77,95,34,32.28475082,20
87,74,24,88,83,33,44,75,46,21,92,2,47,88,78,41,27,1,60,28,30.47533999,20
4,65,86,5,57,32,2,96,14,40,31,17,73,89,16,57,71,52,55,64,21.30025098,20
22,9,52,63,63,36,14,9,18,56,71,38,50,75,55,76,24,43,80,81,26.12280165,20
20,10,44,60,59,60,33,64,51,82,8,31,83,83,64,21,44,84,86,36,27.10545032,20
12,42,35,17,37,10,57,37,36,28,63,12,31,28,84,57,53,83,68,32,27.28012227,20
70,63,78,90,10,69,3,17,80,45,89,49,43,9,41,97,63,45,44,86,26.97592998,20
45,26,50,32,62,32,49,84,13,49,61,23,62,44,30,8,18,3,94,71,30.06102798,20
85,37,80,64,79,23,73,71,5,84,64,13,66,70,43,56,88,19,69,92,33.00697841,20
74,32,98,56,29,46,55,71,5,26,71,72,76,21,86,37,20,35,71,76,28.51190616,20
60,60,46,53,15,82,95,45,77,88,19,10,52,62,84,15,4,81,49,12,25.30799838,20
93,31,52,71,68,15,61,94,85,2,58,47,63,37,91,18,71,83,96,25,34.77268513,20
22,27,76,27,97,37,93,85,95,65,25,4,3,69,22,42,71,88,86,45,29.73727528,20
12,70,96,44,56,33,26,19,10,2,65,47,82,82,75,34,19,58,7,13,22.70126213,20
92,89,50,30,52,59,99,87,71,28,97,67,84,2,95,75,8,100,69,52,35.34303569,20
80,12,78,83,1,7,37,49,87,86,16,23,32,44,75,34,76,6,58,57,24.02346212,20
27,79,4,30,75,77,67,61,75,5,94,70,8,25,100,86,40,56,73,63,34.38370353,20
73,98,44,33,33,15,87,25,90,43,34,62,41,90,14,83,13,74,74,7,25.96335629,20
53,71,62,64,64,2,37,71,46,69,92,96,40,67,30,80,40,25,50,3,28.90135678,20
70,41,46,57,50,11,21,17,87,45,21,93,90,69,88,60,6,97,7,83,32.17359262,20
61,20,34,94,30,71,30,9,12,78,37,51,73,46,33,63,57,90,78,22,32.83672477,20
43,95,54,47,83,100,35,1,100,49,100,29,90,63,40,3,1,62,43,23,37.97070505,20
24,97,34,40,11,71,95,29,40,40,68,50,74,35,90,32,11,60,14,10,27.41197916,20
63,22,43,2,97,87,22,100,2,26,52,40,95,53,72,78,72,7,82,56,26.04475279,20
23,71,81,12,21,3,44,68,69,12,56,56,8,53,77,48,18,47,2,60,28.9584353,20
41,55,12,31,53,92,24,72,58,59,39,78,71,44,37,47,15,98,56,50,21.71628399,20
32,22,8,57,33,90,53,4,68,11,79,66,14,82,67,93,42,95,61,41,28.34834269,20
29,52,13,71,68,23,95,88,15,45,23,21,39,100,16,81,65,38,98,69,29.24700685,20
33,76,55,56,4,79,97,40,54,98,44,30,97,68,66,19,46,8,47,17,28.845418,20
61,94,76,53,18,22,33,10,92,96,12,31,23,55,35,24,83,83,17,45,28.61111569,20
46,56,14,78,78,92,64,57,88,66,36,91,100,95,13,87,47,71,21,72,34.97396926,20
25,68,71,40,12,56,40,95,48,21,45,4,28,30,95,32,27,62,72,69,32.40918617,20
2,82,89,27,10,22,62,23,55,100,78,67,95,84,26,82,62,19,6,30,32.20531676,20
99,90,41,66,84,24,57,47,23,84,70,25,93,94,86,85,46,25,67,2,36.80684003,20
58,6,25,72,100,31,55,65,2,57,65,71,95,97,28,12,72,1,88,85,24.91472946,20
13,19,4,70,48,63,15,57,88,18,14,73,23,84,32,11,12,24,29,6,29.08304927,20
1,70,45,73,13,56,21,32,84,52,42,1,31,19,39,9,66,74,14,53,32.77766385,20
20,99,22,37,61,34,10,22,30,47,14,30,28,63,6,97,59,11,45,18,26.18777633,20
37,22,37,70,86,62,3,27,41,28,13,9,25,79,12,36,74,63,54,74,27.74846589,20
72,84,22,50,20,1,24,33,80,89,30,87,77,69,92,36,43,78,18,22,33.54677753,20
17,33,95,53,90,60,18,14,93,35,81,87,31,43,84,95,84,90,25,1,31.71448111,20
64,93,31,28,80,2,28,78,24,56,15,95,90,22,96,62,43,91,16,66,29.15779403,20
48,46,12,100,25,81,97,11,24,30,34,96,49,38,46,91,31,75,33,80,30.46834357,20
90,22,50,44,29,49,85,78,56,21,72,3,14,7,53,50,9,73,28,96,33.42627254,20
73,40,65,18,42,21,70,85,41,57,58,96,7,22,77,55,17,95,41,72,26.22865416,20
57,6,94,76,94,4,18,15,9,91,74,2,22,40,95,43,14,16,75,64,28.0583078,20
4,42,85,69,65,67,60,87,67,74,89,45,55,68,12,17,17,83,50,54,27.99288912,20
57,58,9,11,97,35,10,15,60,30,89,23,69,4,61,10,21,2,25,88,31.25560485,20
3,30,8,13,53,10,66,23,63,17,40,96,34,84,99,89,54,81,10,81,27.88959365,20
75,71,14,78,57,96,34,93,77,68,78,82,97,41,41,26,59,42,83,64,26.74474048,20
92,42,77,51,82,24,9,16,61,68,92,47,96,27,11,26,37,88,77,58,31.77970292,20
100,49,6,4,5,40,59,29,15,57,32,3,54,68,39,64,50,95,2,91,30.09392034,20
58,19,4,83,81,76,89,83,95,44,76,2,22,6,97,37,36,61,100,35,33.09938205,20
55,6,15,47,50,44,35,43,13,89,62,11,83,6,61,11,34,62,66,83,24.49968191,20
5,63,22,95,25,84,22,38,91,73,76,62,3,26,23,52,58,33,80,40,32.85915432,20
23,62,86,60,47,82,7,53,25,100,66,18,32,28,24,72,82,58,46,55,29.23681943,20
12,7,59,55,78,71,93,45,59,9,95,4,100,74,5,60,3,27,21,24,32.34509352,20
6,100,31,35,33,55,4,67,27,97,30,95,71,10,92,84,37,60,60,50,26.426583,20
26,75,6,60,8,59,44,61,96,72,66,70,25,66,52,17,76,20,45,14,27.46977592,20
72,59,87,65,20,5,38,77,83,16,45,34,11,31,27,12,61,72,36,20,25.90479629,20
65,63,95,32,6,41,33,81,26,65,55,60,96,96,6,49,71,3,38,73,25.6020775,20
51,6,63,73,88,9,62,49,91,67,47,84,61,19,91,61,30,62,81,89,35.98517947,20
20,80,48,36,90,95,35,67,78,53,23,70,45,66,26,60,95,1,94,70,35.68444312,20
85,3,85,36,74,92,21,20,8,44,40,20,89,76,49,54,10,44,96,96,34.48394436,20
7,90,92,92,40,90,25,58,78,68,76,25,89,39,66,45,25,6,14,19,31.1569587,20
8,21,54,65,69,23,23,65,10,38,75,20,42,78,13,93,21,27,97,80,27.85264087,20
82,26,53,29,11,86,55,11,65,18,39,97,30,88,84,14,77,53,88,11,29.60539074,20
14,20,34,2,12,16,29,45,81,74,35,95,10,82,23,40,38,4,98,14,28.41203066,20
68,15,44,82,88,28,80,72,59,16,33,10,87,41,7,58,45,63,99,46,30.00497588,20
51,67,45,34,47,81,17,20,35,67,74,44,88,91,46,7,69,93,78,7,28.79780114,20
94,43,54,33,39,7,68,67,86,37,25,43,35,13,16,66,76,97,53,19,32.64187161,20
93,31,34,14,41,9,22,66,71,58,100,79,24,95,79,25,41,84,74,20,27.85576796,20
3,53,84,28,3,90,16,12,99,72,66,90,82,33,19,3,6,93,41,36,29.92363451,20
92,92,54,32,38,5,50,58,31,68,44,100,24,94,12,48,91,39,33,44,26.99784384,20
9,64,17,9,1,40,94,71,22,45,8,11,56,42,11,5,60,63,44,70,24.7684073,20
38,94,72,86,34,44,45,88,2,89,8,94,15,38,44,42,19,47,18,33,26.16584084,20
33,38,69,35,41,92,32,74,67,57,18,77,14,11,32,29,33,77,84,67,25.68051148,20
83,19,92,96,78,69,36,9,24,89,97,83,84,55,11,61,17,92,33,18,28.29805873,20
84,87,48,14,67,46,48,49,38,88,91,32,93,72,39,79,76,67,9,26,28.11249461,20
79,57,17,73,39,4,75,8,88,91,82,12,62,97,27,72,55,85,21,25,19.6059739,20
40,57,16,80,80,91,87,41,85,46,15,56,5,82,81,11,3,56,3,92,28.91465506,20
28,88,60,10,64,65,97,84,29,22,98,83,21,40,37,81,72,60,55,44,34.95789504,20
15,30,8,64,13,7,56,8,5,65,61,67,63,11,43,37,91,86,10,55,30.66483118,20
83,98,19,42,75,62,46,47,30,95,2,23,53,88,61,61,15,28,65,19,29.44150963,20
66,81,45,54,28,62,35,16,32,40,48,51,82,33,2,58,94,65,49,90,34.83420437,20
75,96,11,78,4,79,93,86,8,34,16,95,90,55,90,5,90,96,36,29,33.18616861,20
29,4,20,74,14,36,70,92,53,87,23,7,72,99,45,85,44,56,88,3,32.20306461,20
17,95,81,58,20,48,99,18,24,78,11,59,46,19,4,89,69,51,52,24,29.49591632,20
8,8,63,17,83,47,59,33,92,43,59,46,49,40,4,8,37,56,31,84,31.33622015,20
70,38,10,99,11,80,10,8,54,90,16,15,98,91,7,53,40,9,60,29,21.17367133,20
8,93,25,43,89,1,98,49,37,95,61,31,94,34,45,43,100,81,28,67,30.3795413,20
93,85,58,97,42,21,37,83,73,64,64,92,65,28,90,11,13,71,9,72,27.97401749,20
98,77,52,55,3,40,81,43,79,50,10,94,95,57,20,35,91,67,99,42,31.68926857,20
92,43,5,63,12,56,47,86,46,37,91,39,84,49,6,6,57,29,14,63,27.77399625,20
56,12,53,56,66,88,60,40,5,72,72,88,6,15,8,4,85,39,13,96,25.58984049,20
46,89,87,34,78,75,89,14,55,44,94,86,25,15,18,49,62,58,51,30,30.32176036,20
62,67,62,60,77,32,31,25,5,79,21,1,61,23,39,77,59,42,23,46,29.49119569,20
56,35,42,53,52,19,45,95,38,85,91,38,89,75,95,35,43,55,50,43,26.17040836,20
13,20,20,59,68,94,88,94,57,81,51,25,82,9,40,68,14,80,22,64,31.19014405,20
97,55,27,100,56,6,7,24,54,32,42,32,39,92,54,51,6,24,56,58,26.38123457,20
94,35,7,85,67,20,31,1,16,18,38,48,11,21,31,27,6,10,61,28,31.90660561,20
31,69,36,52,39,41,28,56,40,43,5,65,15,90,93,73,69,67,64,59,34.5239335,20
99,45,23,13,7,55,33,81,86,56,99,96,9,38,19,21,22,22,53,70,26.2445465,20
5,84,22,34,67,20,17,14,97,42,95,60,70,28,13,62,82,61,47,39,24.50320732,20
73,92,92,98,51,67,64,96,20,39,17,95,42,70,6,98,56,17,71,37,30.30878686,20
85,97,46,57,57,66,34,90,20,88,47,75,60,74,50,9,11,93,70,60,32.0537759,20
43,18,84,91,44,45,73,77,88,25,30,3,85,97,79,58,52,76,33,64,31.11750095,20
98,76,80,75,76,84,91,7,96,45,85,22,97,16,58,2,70,11,23,7,34.63954362,20
46,84,14,8,24,100,11,36,6,61,25,56,97,58,99,22,75,53,62,53,29.24636343,20
67,2,84,5,45,53,45,74,20,19,75,85,83,75,20,94,92,14,31,90,31.9871405,20
43,63,50,80,30,12,91,65,34,55,64,51,92,4,46,47,3,81,69,100,29.06795384,20
67,81,49,30,69,68,38,95,31,21,69,79,96,22,6,91,28,69,73,60,31.3480355,20
71,28,9,48,73,73,38,63,6,4,89,44,53,35,47,15,8,55,73,40,25.94087474,20
79,1,75,32,7,57,13,62,75,86,77,94,19,7,51,7,94,62,59,93,29.55204002,20
85,3,41,82,34,5,49,6,23,79,47,98,79,61,54,54,13,95,21,21,22.29401585,20
97,86,38,18,92,17,47,85,30,31,32,34,28,24,9,6,89,99,16,56,23.47616371,20
17,72,89,61,79,80,51,97,33,95,84,69,82,11,54,90,35,58,47,100,28.87933972,20
